method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
segformer3d_seed20260522,0,v1_comparison,TB,136518_122095,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/136518_122095.nii.gz,True,evaluable,20904173,68266,50655,43775,6880,24491,20829027,0.2094079493123215,0.0329120888924905,0.117158425736335,99.64052153605886,0.7362030255379621,0.5825326697362467,0.8641792518014016,0.6412416136876337,0.9996698007914894,0.0003301992085105,0.1007822342015058,21.942410756257694,False,,,
segformer3d_seed20260522,0,v1_comparison,TB,136518_122095,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/136518_122095.nii.gz,True,evaluable,20904173,62637,87688,58675,29013,3962,20812523,0.2806855836870466,0.1387904702089865,0.0189531535162859,99.56157079258767,0.7806419424580077,0.6402073104200764,0.6691337469209013,0.936746651340262,0.9986079240992602,0.0013920759007397,0.4631926816418411,137.84098217354858,False,,,
segformer3d_seed20260522,0,v1_comparison,TB,136518_122095,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/136518_122095.nii.gz,True,evaluable,20904173,296952,302448,280203,22245,16749,20584976,1.3404165761544358,0.106414159507769,0.0801227582645819,98.47304650607322,0.934944944944945,0.8778371977180237,0.9264501666402158,0.9435969449608016,0.9989205240240788,0.0010794759759212,0.0749110967429079,7.702741873095293,False,,,
segformer3d_seed20260522,0,v1_comparison,TB,136518_122095,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/136518_122095.nii.gz,True,evaluable,20904173,1010280,1011490,984539,26951,25741,19866942,4.709772541587749,0.1289264110089406,0.1231380930496509,95.03816295435364,0.9739376882632544,0.9491993586770932,0.9733551493341506,0.9745209248921092,0.9986452626441692,0.0013547373558307,0.026676762877618,4.8828125,False,,,
segformer3d_seed20260522,0,v1_comparison,TB,136518_122095,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/136518_122095.nii.gz,True,evaluable,20904173,3248796,3229839,3149927,79912,98869,17575465,15.068412416984875,0.3822777394733577,0.4729629820801808,84.07634686146159,0.9724045265707976,0.9462911736325323,0.97525820946493,0.9695674951582064,0.9954737868242632,0.0045262131757367,0.0245974200903965,6.638782021102444,False,,,
segformer3d_seed20260522,0,v1_comparison,TB,136518_122095,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/136518_122095.nii.gz,False,absent_or_out_of_fov_for_fp,20904173,0,162,0,162,0,20904011,0.0,0.0007749648838057,0.0,99.9992250351162,,,,,,,,,False,162.0,7.749648838057358e-06,1.0
segformer3d_seed20260522,0,v1_comparison,TB,146478_111610,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/146478_111610.nii.gz,True,evaluable,18036929,4018205,4119871,3996862,123009,21343,13895715,22.15932656828665,0.681984167038635,0.1183294561951205,77.0403598084796,0.9822621464827804,0.9651425886225632,0.9701425117436928,0.9946884243088644,0.9912253782869254,0.0087746217130746,0.0306129229344943,10.0,False,,,
segformer3d_seed20260522,0,v1_comparison,TB,146478_111610,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/146478_111610.nii.gz,True,evaluable,18036929,4580889,4623862,4424659,199203,156230,13256837,24.53111058983489,1.104417498122879,0.866167405770683,73.49830450627155,0.9613859190759206,0.925643062936864,0.9569184806986022,0.9658952661808656,0.9851960160641616,0.0148039839358384,0.0434856640272226,10.0,False,,,
segformer3d_seed20260522,0,v1_comparison,TB,146478_111610,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/146478_111610.nii.gz,True,evaluable,18036929,4901401,4867608,4783336,84272,118065,13051256,26.519680817061484,0.4672192256231645,0.6545737359170178,72.35852622139834,0.9792878684009813,0.9594163114989692,0.982687184341878,0.975911989245524,0.9935844223391704,0.0064155776608294,0.0171934514233787,5.71221450325966,False,,,
segformer3d_seed20260522,0,v1_comparison,TB,146478_111610,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260522/146478_111610.nii.gz,True,evaluable,18036929,61974,60155,57063,3092,4911,17971863,0.3163676033763841,0.0171426078131149,0.0272274731468976,99.6392623156636,0.9344709282807524,0.8770018135431715,0.9485994514171724,0.9207570916836092,0.999827982879512,0.0001720171204879,0.0498918901474812,4.882804870605469,False,,,
