method,cohort,class_id,class_name,n_cases,n_evaluable,n_gt_present,n_pred_present,missed_count,missed_rate,Dice_n_valid,Dice_mean,Dice_median,Dice_std,Dice_max,IoU_n_valid,IoU_mean,IoU_median,IoU_std,IoU_max,Precision_n_valid,Precision_mean,Precision_median,Precision_std,Precision_max,Recall_n_valid,Recall_mean,Recall_median,Recall_std,Recall_max,Specificity_n_valid,Specificity_mean,Specificity_median,Specificity_std,Specificity_max,FPR_n_valid,FPR_mean,FPR_median,FPR_std,FPR_max,FP_GT_ratio_n_valid,FP_GT_ratio_mean,FP_GT_ratio_median,FP_GT_ratio_std,FP_GT_ratio_max,HD95_n_valid,HD95_mean,HD95_median,HD95_std,HD95_max,TP_percent_n_valid,TP_percent_mean,TP_percent_median,TP_percent_std,TP_percent_max,FP_percent_n_valid,FP_percent_mean,FP_percent_median,FP_percent_std,FP_percent_max,FN_percent_n_valid,FN_percent_mean,FN_percent_median,FN_percent_std,FN_percent_max,TN_percent_n_valid,TN_percent_mean,TN_percent_median,TN_percent_std,TN_percent_max,absent_FP_rate_n_valid,absent_FP_rate_mean,absent_FP_rate_median,absent_FP_rate_std,absent_FP_rate_max,absent_FP_incidence_n_valid,absent_FP_incidence_rate
nnunet_v1_seed20260522,v1_comparison,1,front,39,39,39,39,0,0.0,39,0.9772055648584103,0.9791194308639952,0.011681034906814623,0.9912712258021708,39,0.9556685076115554,0.959093022695737,0.02169651349065316,0.9826935159953764,39,0.9751844914905666,0.9794357008792924,0.020024564224671134,0.9987359787145712,39,0.9796957350797996,0.98513318388979,0.01788721518726878,0.9983537509403244,39,0.9916813506680585,0.993480216307522,0.0066767320786864,0.9995550282211229,39,0.008318649331941593,0.0065197836924779,0.006676732078686399,0.0267490841524054,39,0.02545062011489678,0.0207630744168793,0.021251610382356612,0.0848638588914202,39,14.988045313656789,14.805713104718311,6.9035031122161366,40.0,39,24.784804991375843,24.818741776413024,1.266432868147497,27.09421676783008,39,0.6264139092237742,0.5011505453986833,0.5076469754126929,2.0338416325901543,39,0.5250281814756625,0.3713633899488484,0.46448592348189477,2.267889240070351,39,74.06375291792473,74.09304659641684,1.2206309464901737,76.81873737195144,0,,,,,0,
nnunet_v1_seed20260522,v1_comparison,2,middle,39,39,39,39,0,0.0,39,0.9719163968991301,0.9745458366113736,0.008400087948109758,0.9825065310505864,39,0.9454930726665234,0.9503553365963956,0.01582602785434126,0.9656145823373667,39,0.9704414260231116,0.9756720334215346,0.017065172713866674,0.9912307842745202,39,0.9737079952297685,0.9760358938225768,0.01231131671406563,0.9907173467425237,39,0.9903914131794398,0.9921726651952192,0.005527961324064249,0.9970830379030302,39,0.00960858682056025,0.0078273348047807,0.005527961324064234,0.0269127577189523,39,0.030058423317823015,0.02458161903518,0.018326839085183476,0.0818442434260117,39,11.672721537400218,10.0,4.3385240254353175,21.15853765788913,39,23.86452309606943,23.80989214843844,1.0540879416265514,25.636788838690965,39,0.7274981669907215,0.5936895192052873,0.42394634126996084,2.025298850488951,39,0.6531406119270071,0.5890507159985019,0.32403299919489,1.6828123584113004,39,74.75483812501284,74.75876263610162,1.146983450994348,76.64232358774058,0,,,,,0,
nnunet_v1_seed20260522,v1_comparison,3,end,39,39,39,39,0,0.0,39,0.9859181439203357,0.9857633823114508,0.004099462518582547,0.9922436368424958,39,0.9722587521405941,0.9719264372035894,0.007965336751182581,0.9846066699431162,39,0.9871227694414271,0.9877461746434372,0.005128109670886934,0.9937255148645848,39,0.9847589169491423,0.985759613618406,0.00706890541339319,0.9952757813981916,39,0.9954328028185231,0.9953561036642244,0.00206648730459424,0.9979639691693604,39,0.004567197181476795,0.0046438963357755,0.0020664873045942523,0.0100998785490884,39,0.012877554520242859,0.0122724684946036,0.005221164552456546,0.0268158371191681,39,7.345277677773076,5.456039917562118,3.1805615512499785,20.0,39,25.396190701730198,25.02525670293737,1.6759476550056431,28.425199744396863,39,0.3366520650201896,0.3318955032988186,0.14801866412459594,0.7336623256328336,39,0.3986892928834393,0.3757251785390775,0.19656139368420297,0.8848317437074797,39,73.8684679403662,74.19074341837877,1.8696871009518423,76.77389885609414,0,,,,,0,
nnunet_v1_seed20260522,v1_comparison,4,left_kidney,39,39,39,39,0,0.0,39,0.9079692490697494,0.939932540726742,0.08814336585939184,0.9794704356382504,39,0.8415749366593069,0.8866723834454123,0.12956142480277524,0.959766840513652,39,0.9140663169564355,0.9545921674650982,0.09440095794980882,0.9843032457255532,39,0.9158788419881216,0.9581217468579408,0.11142630524618982,0.9941382031338069,39,0.9997788985001753,0.9999073677168094,0.00028314191124875163,0.9999644446617596,39,0.00022110149982444358,9.26322831906063e-05,0.00028314191124874014,0.0010895693828097,39,0.09992044899186564,0.0439822388408506,0.13529133527403497,0.6177358835911047,39,35.19896933000456,6.804253022661264,50.3715780919295,147.1386573621848,39,0.2093380514739799,0.2018929348370939,0.054417333025177275,0.3427188928772601,39,0.022058682459373306,0.0092483560036701,0.028251397249674105,0.1087650971997418,39,0.021893946612691822,0.0113485893376581,0.033764704529042906,0.1984467840784589,39,99.74670931945394,99.7482597994414,0.06783796892508193,99.8631303384402,0,,,,,0,
nnunet_v1_seed20260522,v1_comparison,5,right_kidney,39,39,39,39,0,0.0,39,0.9070902858258238,0.9446187549895104,0.10544322727327471,0.9808522717497892,39,0.8436984664673701,0.8950497836259368,0.14710225143334993,0.962424037812289,39,0.9194532084572969,0.955392888446687,0.09151203516382593,0.9872983870967742,39,0.9103050731066762,0.9720402665532396,0.14108564778151444,0.9962206474920106,39,0.9997823859507786,0.9999158420978378,0.0003588812012513104,0.9999797460646968,39,0.0002176140492213721,8.41579021622466e-05,0.00035888120125128313,0.0020991306093518,39,0.088829224367254,0.0402556866769283,0.12692101204788356,0.6974471957469227,39,51.44289382951987,7.735743169021041,65.38067998156482,175.77329114448634,39,0.21091062178636988,0.215453694253266,0.0591056598957473,0.3383175910644015,39,0.02170569483023249,0.0084010271530007,0.035784091674020746,0.2092831742287455,39,0.020584251276457903,0.007145220588865,0.028514762899124742,0.1014899206981591,39,99.74679943210693,99.73909341409129,0.07531135974020456,99.8674327040923,0,,,,,0,
nnunet_v1_seed20260522,v1_comparison,6,testis,39,20,20,20,0,0.0,20,0.9390298701374965,0.9394911677029778,0.012317361858872243,0.9553061805753348,20,0.8853067681259363,0.8858877420580353,0.021722510732742322,0.9144365198804772,20,0.9338566460259032,0.9383490682921289,0.02282324079230594,0.9629254520292324,20,0.9447555419774968,0.9386985674122308,0.01595129148446178,0.9796074199728404,20,0.9993132745296599,0.9993539503744692,0.00017608450828692204,0.9994976552829724,20,0.0006867254703401249,0.00064604962553085,0.00017608450828691648,0.0010825016041357,20,0.06760448470125867,0.06176184211631355,0.025678725926110195,0.1238820574932085,20,6.762006284504577,6.145846208209669,1.7774289141610524,10.0,39,0.5130165960517739,0.7337007683093475,0.525390356550384,1.3352616947168334,39,0.03484927346382606,0.0497328166609829,0.03656455057589548,0.1072395726025236,39,0.030652006280273338,0.0186982245742296,0.03459651515631548,0.0998491301183016,39,99.42148212420413,99.17373057436554,0.5902483025604206,100.0,19,0.0,0.0,0.0,0.0,19,0.0
nnunet_v1_seed20260522,v1_comparison,7,thoracic_cavity,39,39,39,39,0,0.0,39,0.9850831894698141,0.982691025973394,0.006919399775083816,0.9932346940878274,39,0.9706938815018707,0.965971058019678,0.013401153774802107,0.986560311777842,39,0.9868071541561506,0.9900028120432436,0.005932525843869332,0.9938747273951228,39,0.9834112870226485,0.9876185629997164,0.0102900898609951,0.994439653215923,39,0.9993371839734854,0.999552796979873,0.00034122519132388947,0.9997352953872892,39,0.0006628160265148283,0.000447203020127,0.00034122519132389386,0.0013764628538167,39,0.013158442862288419,0.0097525334952746,0.005972870338372866,0.0261723021946907,39,2.6256319095634573,2.4720001220703125,1.5068049258900513,6.115367643065777,39,4.598683253861228,4.598944021553148,0.5621134502009644,5.837337217282568,39,0.06306093342321895,0.0427537200080367,0.032274881068861797,0.1307688446521157,39,0.08058879707871106,0.0600932627470368,0.05526951216548896,0.22558198162754,39,95.25766701563684,95.26795083519522,0.6156922638698128,96.3626100968044,0,,,,,0,
nnunet_v1_seed20260522,v1_comparison,8,abdominal_and_pelvic_cavity,39,39,39,39,0,0.0,39,0.9874139341377397,0.9859010985601576,0.005906551461304007,0.9944059338771204,39,0.9752061991531686,0.972194227959769,0.011515817320754195,0.9888741067368312,39,0.9865165729082227,0.985981793710882,0.005742190374429634,0.9937418147714736,39,0.988325438393077,0.989655970635428,0.0070194010819574154,0.9958247297809828,39,0.9976741303118692,0.997782011789346,0.0010148350902860147,0.9989805156764736,39,0.002325869688130649,0.0022179882106539,0.0010148350902860009,0.0043147307439239,39,0.013512748195604876,0.013833359892468,0.005779943770757,0.0260231303309244,39,3.0918008587586825,3.521046167445302,1.5734810606778549,5.0,39,14.514790535662886,14.332444718769308,1.4265114706489388,17.812090386635436,39,0.1981495164219983,0.1911504813060494,0.08595389781208951,0.3701078339536203,39,0.1714923414994434,0.1471155181482865,0.10382167732792234,0.3943024812861354,39,85.11556760641568,85.44942252169574,1.4555226844089795,88.04130856087093,0,,,,,0,
nnunet_v1_seed20260522,v1_comparison,9,head,39,19,19,38,0,0.0,19,0.9506978510732129,0.967515789830338,0.05621374586279487,0.9868671762273212,19,0.9105319864878664,0.937075628179681,0.0889186234080157,0.974074823232407,19,0.968015193067385,0.9916787151044044,0.06985829545118905,0.9964775849197068,19,0.9364411425759409,0.9588599503774872,0.059746305725730156,0.9954556867603692,19,0.9975148735603053,0.99930386619369,0.005235725414201025,0.9997051188913088,19,0.0024851264396947687,0.0006961338063099,0.0052357254142010225,0.0231135460037333,19,0.034666685526568174,0.0075179941912279,0.08043360850771983,0.3552814152008526,19,14.162043665954016,10.0,9.082146222510588,37.18958393252204,39,3.540130452448226,0.0,3.710795182312449,7.985963126714878,39,0.19308867847332833,0.0823232464938519,0.35887257272516276,2.170169842741783,39,0.24514041680155968,0.0,0.41038113355497735,1.5993230808345176,39,96.02164045227687,99.42646059308744,3.992060974253721,100.0,20,0.0015641142716295501,0.0009696600255691501,0.0016042737540962041,0.0057353940691257,20,0.95
