method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
segformer3d_seed20260521,0,v1_comparison,TB,136032_122089,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136032_122089.nii.gz,True,evaluable,22493561,5854324,5949313,5654699,294614,199625,16344623,25.139189833037108,1.309770382733085,0.8874761981884505,72.66356358604136,0.9581282447096604,0.9196220550605648,0.9504793242513884,0.9659012722903618,0.982294019851992,0.0177059801480079,0.0503241706472002,15.0,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136032_122089,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136032_122089.nii.gz,True,evaluable,22493561,5843999,5720301,5614350,105951,229649,16543611,24.95980960951448,0.4710281311171673,1.0209543966826773,73.54820786268567,0.9709796528972788,0.9435961646736528,0.9814780725699574,0.9607034498123632,0.9936364091740072,0.0063635908259929,0.0181298798990212,11.128425670783637,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136032_122089,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136032_122089.nii.gz,True,evaluable,22493561,63016,62459,58504,3955,4512,22426590,0.260092210388564,0.0175828095871525,0.0200590737944961,99.7022659062298,0.9325204223948994,0.8735721431664452,0.9366784610704624,0.9283991367271804,0.9998236779356008,0.0001763220643992,0.0627618382632982,5.0,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136032_122089,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136032_122089.nii.gz,True,evaluable,22493561,70024,67670,64891,2779,5133,22420758,0.2884870030138847,0.0123546467364593,0.0228198638712652,99.67633848637838,0.9425392537074964,0.8913231597599,0.9589330574848528,0.9266965611790244,0.9998760677229468,0.0001239322770533,0.0396863932366045,4.8828125,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136032_122089,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136032_122089.nii.gz,True,evaluable,22493561,318368,324105,304240,19865,14128,22155328,1.3525648517813609,0.0883141624396421,0.062809085675674,98.49631190010332,0.9470903835647568,0.8994982748578643,0.9387081347094306,0.9556236807719368,0.999104179160921,0.000895820839079,0.0623963463664689,6.9053315678304905,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136032_122089,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136032_122089.nii.gz,True,evaluable,22493561,1132754,1102502,1077951,24551,54803,21336256,4.792264773016599,0.1091467909416388,0.2436386128456939,94.85494982319608,0.9644989209289674,0.9314320771101828,0.97773155967064,0.9516196808839342,0.9988506520376312,0.0011493479623686,0.0216737261576653,6.253051013118016,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136032_122089,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136032_122089.nii.gz,True,evaluable,22493561,3551021,3492031,3420016,72015,131005,18870525,15.20442227889128,0.3201582888543081,0.5824111175638219,83.89300831469059,0.971174428358615,0.943964122906866,0.9793773308427102,0.963107793505023,0.9961982395180372,0.0038017604819628,0.0202800828268827,6.419693402251096,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136032_122089,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136032_122089.nii.gz,False,absent_or_out_of_fov_for_fp,22493561,0,30235,0,30235,0,22463326,0.0,0.1344162447199889,0.0,99.86558375528,,,,,,,,,False,30235.0,0.0013441624471998,1.0
segformer3d_seed20260521,0,v1_comparison,TB,136514_122984,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136514_122984.nii.gz,True,evaluable,23215896,5846578,5777930,5721446,56484,125132,17312834,24.644519427550847,0.2432988156046184,0.5389927659910261,74.57318899085351,0.9843764570509136,0.969233594361706,0.990224180632164,0.9785973949205844,0.9967480588472156,0.0032519411527844,0.0096610359085263,10.04757056787392,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136514_122984,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136514_122984.nii.gz,True,evaluable,23215896,6070395,5984054,5830878,153176,239517,16992325,25.11588611527205,0.659789309876302,1.0316939738186284,73.19263060103302,0.9674233969549334,0.9369023025526664,0.974402637409355,0.9605434242746972,0.9910661111623392,0.0089338888376606,0.0252332838307886,10.0,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136514_122984,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136514_122984.nii.gz,True,evaluable,23215896,6358650,6554645,6301716,252929,56934,16604317,27.14397066561635,1.0894647357138405,0.2452371426887853,71.52132745598102,0.9760043428110332,0.9531332832898164,0.9614122503964746,0.9910462126394752,0.984995829093317,0.015004170906683,0.0397771539556352,10.0,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136514_122984,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136514_122984.nii.gz,True,evaluable,23215896,61888,66381,60172,6209,1716,23147799,0.2591844829077456,0.0267446063679816,0.0073914872809561,99.70667942344332,0.9382157808979568,0.8836218923006888,0.906464199093114,0.9722724922440538,0.999731839083756,0.0002681609162439,0.1003263960703205,5.0,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136514_122984,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136514_122984.nii.gz,True,evaluable,23215896,60776,64591,59859,4732,917,23150388,0.2578362687358695,0.0203825861383941,0.0039498798581799,99.71783126526756,0.9549402952930196,0.913766257556329,0.9267390193680234,0.9849118072923524,0.9997956391502182,0.0002043608497818,0.0778596814532052,3.9062461853027344,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136514_122984,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136514_122984.nii.gz,True,evaluable,23215896,187825,197963,174060,23903,13765,23004168,0.7497449161557236,0.1029596273174207,0.0592912718079026,99.08800418471895,0.902360882142524,0.8220924960326457,0.8792552143582386,0.9267136962598164,0.9989620059795716,0.0010379940204283,0.1272620790629575,9.32678028938209,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136514_122984,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136514_122984.nii.gz,True,evaluable,23215896,1129037,1131786,1100157,31629,28880,22055230,4.738809133190466,0.1362385496558047,0.1243975248683057,95.0005547922854,0.9732358526076564,0.94786700049799,0.9720539041832996,0.9744206788617202,0.9985679720235456,0.0014320279764542,0.0280141394834713,4.979511243742954,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136514_122984,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136514_122984.nii.gz,True,evaluable,23215896,3427716,3364190,3293647,70543,134069,19717637,14.187033746188389,0.3038564611075101,0.5774879418825791,84.93162185082153,0.9698741413676808,0.9415103341404968,0.9790312081065576,0.960886782919005,0.9964350940814164,0.0035649059185837,0.0205801764206836,9.119980966786372,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136514_122984,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136514_122984.nii.gz,False,absent_or_out_of_fov_for_fp,23215896,0,17751,0,17751,0,23198145,0.0,0.0764605423801002,0.0,99.92353945761992,,,,,,,,,False,17751.0,0.000764605423801,1.0
segformer3d_seed20260521,0,v1_comparison,TB,136518_122095,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136518_122095.nii.gz,True,evaluable,20889842,5192259,5168211,5121470,46741,70789,15650842,24.516556898802776,0.2237498971988395,0.3388680488823228,74.92082515511605,0.9886559200499592,0.9775663294521856,0.990956058102117,0.9863664351104212,0.9970224078445707,0.0029775921554292,0.0090020547896397,5.0,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136518_122095,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136518_122095.nii.gz,True,evaluable,20889842,5456204,5400699,5260224,140475,195980,15293163,25.180774464450234,0.6724560195333215,0.93815932164542,73.20861019437103,0.9690100390507312,0.9398830985303964,0.9739894780286774,0.9640812550263884,0.9908981278425736,0.0091018721574265,0.025745921523462,7.2564836646809345,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136518_122095,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136518_122095.nii.gz,True,evaluable,20889842,5487632,5583773,5402162,181611,85470,15220599,25.860233887838884,0.8693746941695394,0.4091462252323402,72.86124519275924,0.9758765034790076,0.952889477484031,0.9674752179216456,0.9844249760188,0.9882087700401436,0.0117912299598564,0.033094602553524,8.636611861900764,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136518_122095,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136518_122095.nii.gz,True,evaluable,20889842,68266,66320,55468,10852,12798,20810724,0.2655261825340756,0.0519486935324833,0.0612642259333507,99.62126089800007,0.8242759276596378,0.701079400389292,0.8363691194209891,0.812527466088536,0.9994788098653052,0.0005211901346948,0.1589663961562124,102.78900488519476,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136518_122095,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136518_122095.nii.gz,True,evaluable,20889842,62637,71546,55947,15599,6690,20811606,0.2678191630171257,0.0746726566912282,0.0320251345127454,99.62548304577888,0.8338910294150526,0.715105577994785,0.7819724373130573,0.8931941184922649,0.999251027682303,0.0007489723176969,0.249038108466242,125.48117675438156,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136518_122095,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136518_122095.nii.gz,True,evaluable,20889842,296952,302387,282043,20344,14909,20572546,1.3501442471417446,0.0973870458187285,0.0713696159118867,98.48109909112765,0.9411802001872064,0.8888955423327114,0.9327219754817502,0.9497932325763088,0.9990120862103375,0.0009879137896623,0.0685093887227565,6.344981407577173,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136518_122095,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136518_122095.nii.gz,True,evaluable,20889842,1010280,1015079,985050,30029,25230,19849533,4.715449738681604,0.1437492921200648,0.1207764041489638,95.02002456504935,0.9727164418752428,0.946882128290729,0.9704170808380432,0.9750267252642832,0.99848945364088,0.0015105463591199,0.0297234430058993,5.0,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136518_122095,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136518_122095.nii.gz,True,evaluable,20889842,3248796,3217601,3137807,79794,110989,17561252,15.020731128555209,0.38197512456054,0.5313060768961297,84.06598766998812,0.970496243889758,0.9426835386755352,0.9752007784681818,0.9658368823404117,0.9954767988247408,0.0045232011752591,0.0245610989425005,8.006281124795086,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,136518_122095,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/136518_122095.nii.gz,False,absent_or_out_of_fov_for_fp,20889842,0,599,0,599,0,20889243,0.0,0.0028674223577181,0.0,99.99713257764228,,,,,,,,,False,599.0,2.8674223577181678e-05,1.0
segformer3d_seed20260521,0,v1_comparison,TB,146478_111610,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/146478_111610.nii.gz,True,evaluable,18023306,4018205,4117263,3997045,120218,21160,13884883,22.177091150757803,0.6670141426883613,0.1174035440556799,77.03849116249816,0.9826220200239248,0.9658377116114036,0.9708014766120114,0.9947339670325432,0.991416127595224,0.0085838724047759,0.0299183341815561,10.0,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,146478_111610,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/146478_111610.nii.gz,True,evaluable,18023306,4580889,4642432,4432290,210142,148599,13232275,24.59199216836245,1.1659459146951177,0.8244824784087892,73.41757943853364,0.9611050076214414,0.92512237971326,0.9547345012269433,0.9675611000397522,0.9843672458606216,0.0156327541393783,0.045873628459454,10.0,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,146478_111610,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/146478_111610.nii.gz,True,evaluable,18023306,4901401,4837985,4763886,74099,137515,13047806,26.431810013101924,0.4111287906891221,0.7629843270707383,72.39407686913822,0.97827234694261,0.9574687971058186,0.9846839128273444,0.9719437360868862,0.9943530302955248,0.005646969704475,0.0151179224062671,6.98869500766461,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,146478_111610,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/146478_111610.nii.gz,True,evaluable,18023306,61974,56747,53992,2755,7982,17958577,0.29956768197799,0.0152857638881568,0.0442871024883004,99.64085945164555,0.909561071756471,0.8341238084938745,0.9514511780358432,0.8712040533126795,0.9998466149392484,0.0001533850607516,0.0444541259237744,7.437274948741204,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,146478_111610,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/146478_111610.nii.gz,True,evaluable,18023306,56417,59435,52694,6741,3723,17960148,0.2923658955798675,0.0374015732740708,0.0206565876426888,99.64957594350338,0.9096778648620654,0.8343202761328731,0.8865819803146294,0.9340092525302656,0.9996248098376964,0.0003751901623035,0.1194852615346438,101.95713895274682,False,,,
segformer3d_seed20260521,0,v1_comparison,TB,146478_111610,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260521/146478_111610.nii.gz,True,evaluable,18023306,179701,176785,164821,11964,14880,17831641,0.914488163270379,0.0663807183876254,0.0825597701109885,98.936571348231,0.9246983051227818,0.8599431299402603,0.932324575048788,0.9171957863339658,0.9993295076863672,0.0006704923136328,0.066577258891158,6.419692241669276,False,,,
