network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
swinunetr,20260522,156052000030695,HZAU,7,thoracic_cavity,True,11025241,484682,487958,481788,6170,2894,10534389,4.369863661030176,0.05596249551370351,0.0262488593219867,95.54792498413414,0.9906810330646488,0.9815341487861922,0.9873554691182438,0.9940290747335366,0.9994146420507679,0.0005853579492321043,0.012729996162432275,1.769174994889646,False,nan,nan,nan
swinunetr,20260522,156052000030695,HZAU,8,abdominal_and_pelvic_cavity,True,11025241,1433744,1431290,1420424,10866,13320,9580631,12.883382775941133,0.09855566876043798,0.12081368561467273,86.89724786968375,0.9915582153649835,0.9832577650715418,0.9924082471057577,0.9907096385407715,0.998867121576538,0.0011328784234619475,0.007578758830028234,2.5019989013671875,False,nan,nan,nan
swinunetr,20260522,156052000030695,HZAU,9,head,True,11025241,1021821,873433,870084,3349,151737,10000071,7.891745858435203,0.030375753237502925,1.3762692352938135,90.70160915303347,0.9181713902199916,0.848721675429441,0.9961657047535415,0.8515033454978905,0.9996652144966421,0.0003347855033578516,0.0032774820638839875,25.0,False,nan,nan,nan
swinunetr,20260522,146478_111610,TB,1,front,True,17994088,4018205,4156187,4009627,146560,8578,13829323,22.283024291089383,0.814489736851348,0.04767121290059268,76.85481475915867,0.9810214631253309,0.962749879044796,0.9647369090948025,0.9978652159359714,0.9895133638425565,0.010486636157443505,0.03647399771788647,15.0,False,nan,nan,nan
swinunetr,20260522,146478_111610,TB,2,middle,True,17994088,4580889,4592908,4419574,173334,161315,13239865,24.561255896936814,0.9632830516334031,0.8964888912402784,73.57897216018951,0.963521211555041,0.9296101592205498,0.9622605112055369,0.9647852196374983,0.9870773556703364,0.012922644329663639,0.037838506892439436,12.576729833338286,False,nan,nan,nan
swinunetr,20260522,146478_111610,TB,3,end,True,17994088,4901401,4827311,4766268,61043,135133,13031644,26.48796649210563,0.33923919900802973,0.7509855459193041,72.42180876296703,0.9798353574450555,0.9604678662368784,0.9873546576965934,0.9724297195842576,0.9953376262641885,0.004662373735811449,0.012454194219163052,8.400708268596315,False,nan,nan,nan
swinunetr,20260522,146478_111610,TB,4,left_kidney,True,17994088,61974,58189,56485,1704,5489,17930410,0.31390865711004634,0.009469776962300062,0.030504463466000612,99.64611710246164,0.9401396436507078,0.8870410502842426,0.9707161147295881,0.9114305999290024,0.9999049749516427,9.502504835737716e-05,0.02749540129731823,4.0264666367174105,False,nan,nan,nan
swinunetr,20260522,146478_111610,TB,5,right_kidney,True,17994088,56417,55475,52626,2849,3791,17934822,0.2924627244237107,0.015832978031451218,0.02106803078877907,99.67063626675606,0.9406570621670897,0.8879627442378429,0.9486435331230284,0.9328039420741975,0.9998411722458284,0.00015882775417165362,0.050498963078504704,14.74073267944329,False,nan,nan,nan
swinunetr,20260522,146478_111610,TB,6,testis,True,17994088,179701,167462,160395,7067,19306,17807320,0.8913761008615718,0.03927401044165173,0.10729079462098885,98.96205909407578,0.9240328030348857,0.8587927268054485,0.9577993813521873,0.8925659846077652,0.9996032981656905,0.0003967018343095387,0.0393264366920607,6.988693941574398,False,nan,nan,nan
swinunetr,20260522,146478_111610,TB,7,thoracic_cavity,True,17994088,1089304,1069590,1054956,14634,34348,16890150,5.862792268216094,0.08132671130651356,0.19088491731284188,93.86499610316456,0.97731153081161,0.9556297545695501,0.9863181218971756,0.9684679391611525,0.9991343278920334,0.0008656721079665969,0.01343426628379222,3.90625,False,nan,nan,nan
swinunetr,20260522,146478_111610,TB,8,abdominal_and_pelvic_cavity,True,17994088,3058639,3040864,2988612,52252,70027,14883197,16.60885508618164,0.29038426398714956,0.38916670853226903,82.71159394129894,0.9799526289273077,0.9606932547620601,0.9828167257726751,0.9771051765180526,0.9965014777928671,0.003498522207132842,0.017083415205259595,4.8828125,False,nan,nan,nan
swinunetr,20260522,146478_111610,TB,9,head,False,17994088,0,10,0,10,0,17994078,0.0,5.557380846420224e-05,0.0,99.99994442619153,nan,nan,nan,nan,nan,nan,nan,nan,False,10.0,5.557380846420224e-07,1.0
swinunetr,20260522,136518_122095,TB,1,front,True,20860855,5192259,5221360,5150404,70956,41855,15597640,24.689323615930412,0.3401394621649017,0.2006389479242342,74.76989797398045,0.9891669745167362,0.9785661425573533,0.9864104371274917,0.9919389614424088,0.9954714513029758,0.00452854869702429,0.013665728154161802,7.946506946844632,False,nan,nan,nan
swinunetr,20260522,136518_122095,TB,2,middle,True,20860855,5456204,5421817,5292483,129334,163721,15275317,25.37040308271161,0.6199841761039996,0.7848240160817954,73.22478872510258,0.9730598975677653,0.9475332546300822,0.9761456353100815,0.9699936072771472,0.991604223945093,0.008395776054907053,0.023704025729243263,10.0,False,nan,nan,nan
swinunetr,20260522,136518_122095,TB,3,end,True,20860855,5487632,5521554,5399364,122190,88268,15251033,25.88275504527499,0.5857382163866246,0.42312743173757744,73.10837930660081,0.9808834186287706,0.9624840146443149,0.9778703604094064,0.9839151021788634,0.9920517642917168,0.007948235708283163,0.022266434775509727,8.734640537108554,False,nan,nan,nan
swinunetr,20260522,136518_122095,TB,4,left_kidney,True,20860855,68266,58235,55353,2882,12913,20789707,0.26534387013379845,0.01381534937086711,0.061900626795977444,99.65894015369936,0.8751393269618422,0.7779979760499242,0.9505108611659655,0.8108428793249934,0.9998613929222571,0.00013860707774294005,0.04221720915243313,8.734636186848148,False,nan,nan,nan
swinunetr,20260522,136518_122095,TB,5,right_kidney,True,20860855,62637,75420,61223,14197,1414,20784021,0.29348269761713985,0.06805569570374752,0.006778245666344932,99.63168336101276,0.8869235170980102,0.7968217195512404,0.8117608061522142,0.9774254833405176,0.9993173934420728,0.0006826065579272224,0.2266551718632757,144.74475678345607,False,nan,nan,nan
swinunetr,20260522,136518_122095,TB,6,testis,True,20860855,296952,281759,273943,7816,23009,20556087,1.3131916213405443,0.03746730419246958,0.1102974926003752,98.53904358186661,0.9467350715642178,0.898857491600168,0.9722599810476329,0.9225160968776098,0.9996199165109853,0.000380083489014707,0.02632075217543576,6.550979955010553,False,nan,nan,nan
swinunetr,20260522,136518_122095,TB,7,thoracic_cavity,True,20860855,1010280,1015367,990583,24784,19697,19825791,4.7485254079950225,0.11880625218860877,0.09442086625883743,95.03824747355753,0.9780410900813419,0.9570258457448042,0.9755910916939392,0.9805034247931267,0.998751471934692,0.0012485280653079319,0.024531812962743003,4.026462935917786,False,nan,nan,nan
swinunetr,20260522,136518_122095,TB,8,abdominal_and_pelvic_cavity,True,20860855,3248796,3250954,3182533,68421,66263,17543638,15.256004607673079,0.32798751537269205,0.3176427811803495,84.09836509577387,0.979278587637986,0.959398495787282,0.9789535625542533,0.9796038286183558,0.9961151049970932,0.003884895002906815,0.021060417459267986,5.0,False,nan,nan,nan
swinunetr,20260522,136518_122095,TB,9,head,False,20860855,0,327,0,327,0,20860528,0.0,0.0015675292311844362,0.0,99.99843247076882,nan,nan,nan,nan,nan,nan,nan,nan,False,327.0,1.567529231184436e-05,1.0
swinunetr,20260522,133140_114338,TB,1,front,True,19429637,4962314,4972560,4916142,56418,46172,14410905,25.302284340155197,0.290370839146403,0.23763696666077705,74.16970785403763,0.989673749259427,0.9795585817294089,0.9886541338867706,0.9906954698956979,0.996100315172337,0.003899684827663003,0.011369292632429145,6.835933685302734,False,nan,nan,nan
swinunetr,20260522,133140_114338,TB,2,middle,True,19429637,5104963,5079555,4976391,103164,128572,14221510,25.612372480247576,0.5309620555443213,0.661731354013459,73.19493411019464,0.9772462476869302,0.95550492528312,0.9796903468906233,0.9748143130518282,0.9927981607120693,0.007201839287930741,0.020208569582188942,6.493545849173047,False,nan,nan,nan
swinunetr,20260522,133140_114338,TB,3,end,True,19429637,4932786,4976021,4873559,102462,59227,14394389,25.08311915451637,0.5273490184093507,0.3048281344628312,74.08470369261144,0.9836822939431559,0.9678885727177688,0.979408848957832,0.9879931949206797,0.9929321202239024,0.007067879776097581,0.020771628852336185,5.0,False,nan,nan,nan
swinunetr,20260522,133140_114338,TB,4,left_kidney,True,19429637,64089,61583,60019,1564,4070,19363984,0.30890438148690064,0.008049558517228089,0.020947380540356983,99.66209867945551,0.9551690113947419,0.9141851857493184,0.9746033808031437,0.936494562249372,0.9999192380200137,8.076197998631384e-05,0.02440356379409883,2.7621351896604573,False,nan,nan,nan
swinunetr,20260522,133140_114338,TB,5,right_kidney,True,19429637,61689,60653,57878,2775,3811,19365173,0.29788513290289464,0.01428230491387976,0.019614365415061535,99.66821819676817,0.9461673014990764,0.8978344502357906,0.9542479349743623,0.9382223735187797,0.99985672204407,0.00014327795593007582,0.044983708602830325,5.258949086084589,False,nan,nan,nan
swinunetr,20260522,133140_114338,TB,6,testis,True,19429637,264418,254078,244399,9679,20019,19155540,1.2578670409539816,0.04981565018430349,0.10303331966521041,98.5892839891965,0.9427227982472381,0.8916514956384054,0.9619053991294012,0.9242903281924831,0.9994949705505582,0.0005050294494417204,0.03660492099630131,9.478913118654205,False,nan,nan,nan
swinunetr,20260522,133140_114338,TB,7,thoracic_cavity,True,19429637,967864,963553,944538,19015,23326,18442758,4.861326024773391,0.097865956013486,0.12005370970131865,94.9207543095118,0.9780777532764804,0.9570960573687352,0.9802657456310135,0.9758995065422414,0.9989700339181941,0.0010299660818059023,0.019646355273054892,5.0,False,nan,nan,nan
swinunetr,20260522,133140_114338,TB,8,abdominal_and_pelvic_cavity,True,19429637,3029366,3042024,2978137,63887,51229,16336384,15.327805661011576,0.3288121131650581,0.2636642156515842,84.07971801017177,0.9810395971927351,0.9627848093899852,0.9789985220366441,0.9830892008426846,0.9961045155900168,0.003895484409983225,0.0210892312120754,5.0,False,nan,nan,nan
swinunetr,20260522,133140_114338,TB,9,head,False,19429637,0,4166,0,4166,0,19425471,0.0,0.021441471088729038,0.0,99.97855852891126,nan,nan,nan,nan,nan,nan,nan,nan,False,4166.0,0.00021441471088729037,1.0
swinunetr,20260522,156052000030703,HZAU,1,front,True,15886259,3839561,3816949,3745100,71849,94461,11974849,23.57446142606639,0.4522713623138084,0.5946082082635062,75.37865900335629,0.9782786151915167,0.9574808061543024,0.9811763269564251,0.9753979686740228,0.9940357930446999,0.0059642069553001165,0.018712816387081752,10.710616905685763,False,nan,nan,nan
swinunetr,20260522,156052000030703,HZAU,2,middle,True,15886259,3631113,3710853,3580552,130301,50561,12124845,22.538673201790303,0.8202119831988135,0.31826876296049306,76.32284605205038,0.9753659986984413,0.9519164867254708,0.9648865099210343,0.986075619238509,0.9893676501283624,0.010632349871637596,0.03588458965611921,10.0,False,nan,nan,nan
swinunetr,20260522,156052000030703,HZAU,3,end,True,15886259,3967644,3958337,3924864,33473,42780,11885142,24.70603053871903,0.21070410598240907,0.26928932733628475,74.81397602796228,0.9903793612424758,0.9809420719264146,0.9915436709911258,0.9892177826438058,0.9971915360971052,0.0028084639028947574,0.008436492790179764,5.0,False,nan,nan,nan
swinunetr,20260522,156052000030703,HZAU,4,left_kidney,True,15886259,25703,25958,24882,1076,821,15859480,0.15662592432869185,0.006773149046606882,0.005167988259539266,99.83143293836517,0.9632798435957493,0.9291609096680234,0.9585484243778412,0.9680582033225693,0.9999321587465155,6.784125348443019e-05,0.04186281756993347,2.3791761915811707,False,nan,nan,nan
swinunetr,20260522,156052000030703,HZAU,5,right_kidney,True,15886259,27876,29875,27258,2617,618,15855766,0.1715822460152513,0.016473355999042944,0.003890154378069752,99.80805424360764,0.9439836539627019,0.893910077722756,0.9124016736401673,0.9778303917348257,0.9998349768699621,0.00016502313003791117,0.09388004017793083,5.319999055862679,False,nan,nan,nan
swinunetr,20260522,156052000030703,HZAU,6,testis,False,15886259,0,0,0,0,0,15886259,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
swinunetr,20260522,156052000030703,HZAU,7,thoracic_cavity,True,15886259,704824,709782,700448,9334,4376,15172101,4.409143776391912,0.05875517955485933,0.02754581805571721,95.5045552259975,0.9903082554435652,0.9808025674990688,0.9868494833624972,0.9937913578425253,0.9993851701107307,0.000614829889269361,0.0132430223715424,1.504716670292296,False,nan,nan,nan
swinunetr,20260522,156052000030703,HZAU,8,abdominal_and_pelvic_cavity,True,15886259,2392002,2389992,2370356,19636,21646,13474621,14.920794127805673,0.12360367535239102,0.1362561192033946,84.81934607763854,0.99136719954061,0.9828821738585973,0.9917840729173989,0.9909506764626451,0.9985448624551911,0.0014551375448088768,0.008209023236602645,2.3791796035597637,False,nan,nan,nan
swinunetr,20260522,156052000030703,HZAU,9,head,True,15886259,1275722,1223501,1214891,8610,60831,14601927,7.647432916711228,0.054197781869224214,0.38291582681611824,91.91545347460342,0.9722149644109389,0.9459322044455795,0.99296281735773,0.9523164137641273,0.999410699278199,0.0005893007218009852,0.006749119322234782,10.0,False,nan,nan,nan
swinunetr,20260522,136514_122984,TB,1,front,True,23191330,5846578,5808944,5768742,40202,77836,17304550,24.874563037134998,0.17334926457430427,0.33562542553618097,74.61646227275452,0.989872783046525,0.9799486306605648,0.9930792928972977,0.9866869132678979,0.9976821807541555,0.0023178192458445067,0.006876159011305416,8.241071218680997,False,nan,nan,nan
swinunetr,20260522,136514_122984,TB,2,middle,True,23191330,6070395,6005336,5899991,105345,170404,17015590,25.440502981070946,0.4542430296149466,0.734774590331818,73.3704793989823,0.9771650262828809,0.9553496423100714,0.98245810059587,0.9719286800941289,0.9938470066033193,0.006152993396680731,0.01735389542196183,7.056594945620905,False,nan,nan,nan
swinunetr,20260522,136514_122984,TB,3,end,True,23191330,6358650,6470312,6304081,166231,54569,16666449,27.1829213762212,0.7167807969616232,0.23529913980785058,71.86499868700933,0.9827889427063545,0.966160302387124,0.9743086577586985,0.9914181469337044,0.990124507802679,0.009875492197320927,0.02614249880084609,6.176323555016366,False,nan,nan,nan
swinunetr,20260522,136514_122984,TB,4,left_kidney,True,23191330,61888,64717,60374,4343,1514,23125099,0.2603300457541676,0.01872682593020754,0.006528301740348656,99.71441482657528,0.9537380040282769,0.9115670909392882,0.9328924393899594,0.9755364529472595,0.9998122306625469,0.00018776933745310415,0.07017515511892451,4.8828125,False,nan,nan,nan
swinunetr,20260522,136514_122984,TB,5,right_kidney,True,23191330,60776,63109,59960,3149,816,23127405,0.25854489587272483,0.013578350185176962,0.003518556288061099,99.72435819765404,0.9679945110384631,0.937974188502151,0.9501022041230253,0.9865736474924313,0.9998638597242417,0.00013614027575820277,0.051813215743056466,2.929685592651367,False,nan,nan,nan
swinunetr,20260522,136514_122984,TB,6,testis,True,23191330,187825,186739,172217,14522,15608,22988983,0.742592166986542,0.06261822845002853,0.06730101292163924,99.1274885916418,0.9195598082036714,0.8510973723356412,0.9222337058675477,0.9169013709570079,0.999368704899536,0.000631295100464038,0.07731665113802742,7.577921186243894,False,nan,nan,nan
swinunetr,20260522,136514_122984,TB,7,thoracic_cavity,True,23191330,1129037,1137097,1109520,27577,19517,22034716,4.784201682266605,0.11891081710277074,0.08415644984569665,95.01273105078492,0.9792183516067452,0.9592828722460561,0.9757478913408443,0.9827135868886494,0.9987500392638244,0.001249960736175519,0.024425240271133717,4.143203796014927,False,nan,nan,nan
swinunetr,20260522,136514_122984,TB,8,abdominal_and_pelvic_cavity,True,23191330,3427716,3418740,3353744,64996,73972,19698618,14.46119735263135,0.2802599074740431,0.31896402664271517,84.93957871325189,0.9797021992108034,0.9602120071737951,0.9809883173332865,0.9784194489858553,0.9967113302253323,0.0032886697746677303,0.01896189766013287,5.0944747899154335,False,nan,nan,nan
swinunetr,20260522,136514_122984,TB,9,head,False,23191330,0,17461,0,17461,0,23173869,0.0,0.075291067825778,0.0,99.92470893217423,nan,nan,nan,nan,nan,nan,nan,nan,False,17461.0,0.00075291067825778,1.0
swinunetr,20260522,136032_122089,TB,1,front,True,22470554,5598574,5704639,5527798,176841,70776,16695139,24.600185647403265,0.786989942482059,0.31497220762781375,74.29785220248687,0.9780932200428321,0.9571256784144516,0.969000492406268,0.9873582094297584,0.9895186575612347,0.010481342438765338,0.03158679335130696,15.0,False,nan,nan,nan
swinunetr,20260522,136032_122089,TB,2,middle,True,22470554,5854324,5933246,5650839,282407,203485,16333823,25.147751141338127,1.2567869933246862,0.905562898004206,72.68989896733298,0.9587792903880953,0.9208223401025726,0.952402614016004,0.9652419305798586,0.9830041471501056,0.01699585284989435,0.04823904519121251,15.314592490956542,False,nan,nan,nan
swinunetr,20260522,136032_122089,TB,3,end,True,22470554,5843999,5720450,5638330,82120,205669,16544435,25.09208273191662,0.3654560541765014,0.9152822845400251,73.62717892936685,0.9751143353219855,0.9514371884871026,0.985644486010716,0.9648068043817256,0.9950609130995567,0.004939086900443297,0.014052021569476655,10.0,False,nan,nan,nan
swinunetr,20260522,136032_122089,TB,4,left_kidney,True,22470554,63016,62522,59282,3240,3734,22404298,0.2638208207950725,0.014418870135556072,0.016617302804372337,99.70514300626499,0.9444470996829645,0.8947416083071722,0.9481782412590768,0.9407452075663324,0.999855405801387,0.00014459419861298463,0.05141551352037578,5.0,False,nan,nan,nan
swinunetr,20260522,136032_122089,TB,5,right_kidney,True,22470554,70024,66750,65229,1521,4795,22399009,0.2902865679235145,0.006768858480302711,0.021339037746910913,99.68160553584927,0.9538216327664615,0.9117198965685932,0.9772134831460674,0.9315234776648006,0.9999320998208524,6.790017914754696e-05,0.021721124185993375,3.4777529674208143,False,nan,nan,nan
swinunetr,20260522,136032_122089,TB,6,testis,True,22470554,318368,305828,295550,10278,22818,22141908,1.3152768730134556,0.04573986026334731,0.10154622801022174,98.53743703871297,0.9469781927471499,0.8992958989307644,0.9663928744261481,0.9283282239421047,0.9995360277310781,0.0004639722689219023,0.03228339531611217,6.253048630096236,False,nan,nan,nan
swinunetr,20260522,136032_122089,TB,7,thoracic_cavity,True,22470554,1132754,1108678,1083764,24914,48990,21312886,4.82304085604654,0.1108739909127296,0.21801865677188023,94.84806649626884,0.967028221244276,0.9361613174070632,0.9775281912331624,0.9567514217561801,0.9988324007161,0.0011675992838999334,0.02199418408586507,7.451011885978978,False,nan,nan,nan
swinunetr,20260522,136032_122089,TB,8,abdominal_and_pelvic_cavity,True,22470554,3551021,3502774,3445687,57087,105334,18862446,15.334232524930183,0.25405248130508934,0.46876458853662445,83.9429504052281,0.9769739551546366,0.9549844405987847,0.9837023456266376,0.9703369819553306,0.9969826422248371,0.0030173577751628437,0.01607622145856079,5.456039917562118,False,nan,nan,nan
swinunetr,20260522,136032_122089,TB,9,head,False,22470554,0,34164,0,34164,0,22436390,0.0,0.15203897509603012,0.0,99.84796102490398,nan,nan,nan,nan,nan,nan,nan,nan,False,34164.0,0.0015203897509603011,1.0
swinunetr,20260522,156052000036792,HZAU,1,front,True,12407281,3069262,2933505,2755401,178104,313861,9159915,22.207935808014664,1.4354796993797432,2.529651742392229,73.82693275021336,0.9180436288798149,0.8485033716556741,0.9392862804051808,0.8977405643441322,0.9809270038966509,0.019072996103349116,0.058028281717233655,36.14388204934312,False,nan,nan,nan
swinunetr,20260522,156052000036792,HZAU,2,middle,True,12407281,2923148,2928126,2856442,71684,66706,9412449,23.022304403357996,0.5777575280192332,0.5376359252280979,75.86230214339467,0.9763487404623336,0.9537903962559503,0.975518813056542,0.9771800812001308,0.9924416918235963,0.007558308176403684,0.024522877391086596,10.0,False,nan,nan,nan
swinunetr,20260522,156052000036792,HZAU,3,end,True,12407281,2918748,2921081,2892628,28453,26120,9460080,23.31395573292811,0.22932502294418897,0.210521547791172,76.24619769633652,0.9906550345909101,0.9814831088887388,0.9902594279309612,0.9910509574653241,0.9970013278132668,0.002998672186733186,0.00974835785754714,5.0,False,nan,nan,nan
swinunetr,20260522,156052000036792,HZAU,4,left_kidney,True,12407281,21854,21915,21298,617,556,12384810,0.17165727124258734,0.00497288648495992,0.0044812396849881935,99.81888860258746,0.9732002101944298,0.9477993858751279,0.9718457677389916,0.9745584332387663,0.9999501833889134,4.981661108656165e-05,0.02823281779079345,2.5019989013671875,False,nan,nan,nan
swinunetr,20260522,156052000036792,HZAU,5,right_kidney,True,12407281,19828,20075,19543,532,285,12386921,0.15751235101389258,0.004287804878441941,0.002297038327736754,99.83590280577992,0.9795253489712553,0.9598722986247544,0.9734993773349938,0.9856263869275772,0.9999570533183859,4.294668161404931e-05,0.026830744401855962,1.2510004043579102,False,nan,nan,nan
swinunetr,20260522,156052000036792,HZAU,6,testis,False,12407281,0,0,0,0,0,12407281,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
swinunetr,20260522,156052000036792,HZAU,7,thoracic_cavity,True,12407281,526940,529734,522852,6882,4088,11873459,4.214073978013394,0.05546743077713803,0.03294839538171176,95.69751019582775,0.9896183685791455,0.9794500788652397,0.9870085741145556,0.9922420009868296,0.9994207236980824,0.0005792763019175965,0.01306031047178047,1.7691803896780303,False,nan,nan,nan
swinunetr,20260522,156052000036792,HZAU,8,abdominal_and_pelvic_cavity,True,12407281,2149328,2152687,2133150,19537,16178,10238416,17.192727399339148,0.157463992312256,0.1303911791793867,82.51941742916921,0.9916980763665398,0.9835328616580562,0.9909243656880912,0.9924729962109087,0.9980954289808113,0.0019045710191887212,0.009089817840739058,2.5019989013671875,False,nan,nan,nan
swinunetr,20260522,156052000036792,HZAU,9,head,True,12407281,758168,887121,612140,274981,146028,11374132,4.933715936634304,2.2162873557872995,1.1769540804306762,91.67304262714772,0.7441124325270515,0.5924992426068263,0.6900298831839174,0.8073936119699064,0.9763946834407049,0.023605316559295115,0.3626913823849068,38.11095895341842,False,nan,nan,nan
swinunetr,20260522,156052000037132,HZAU,1,front,True,11825104,2961314,2904439,2858156,46283,103158,8817507,24.170239855818604,0.39139613486697455,0.8723644206427276,74.5659995886717,0.9745231345404418,0.9503121595080724,0.9840647367701646,0.9651647883338275,0.9947784187125371,0.0052215812874628125,0.015629210546399337,11.795128142861982,False,nan,nan,nan
swinunetr,20260522,156052000037132,HZAU,2,middle,True,11825104,2885883,2858214,2793616,64598,92267,8874623,23.624451844144456,0.5462784936183225,0.7802637507458708,75.04900591149135,0.9726910948753129,0.9468340924750913,0.9773991730500236,0.9680281563736298,0.9927736432514646,0.007226356748535471,0.022384136848236744,10.0,False,nan,nan,nan
swinunetr,20260522,156052000037132,HZAU,3,end,True,11825104,2846820,2876623,2826527,50096,20293,8928188,23.902766521123198,0.42364109440390546,0.17160948436478868,75.50198290010812,0.9877016334398717,0.9757020914655448,0.982585135417467,0.9928716954356088,0.9944203146169134,0.005579685383086568,0.017597178606304578,6.375739449065884,False,nan,nan,nan
