network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
nnunet_2d_condlr,20260522,156052000030695,HZAU,9,head,True,11025014,1021821,868096,865305,2791,156516,10000402,7.8485614621441755,0.025315160597528495,1.419644455780283,90.70647892147802,0.9157068802492384,0.8445196815965458,0.99678491779711,0.8468264011015628,0.9997209890881842,0.0002790109118158572,0.00273139816073461,25.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,146478_111610,TB,1,front,True,17989743,4018205,4089516,4013137,76379,5068,13895159,22.307917350459093,0.4245697117518577,0.028171608677233465,77.23934132911182,0.9899543903891118,0.9801086019971748,0.981323217710849,0.9987387403081724,0.9945332432263363,0.005466756773663715,0.019008238753373707,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,146478_111610,TB,2,middle,True,17989743,4580889,4701667,4501472,200195,79417,13208659,25.0224363961175,1.1128285712586334,0.4414571125335142,73.42327792009036,0.9698776931698554,0.9415170283559126,0.9574204213101438,0.9826634087837536,0.9850699396085602,0.014930060391439865,0.04370221587993073,11.143696868395885,False,nan,nan,nan
nnunet_2d_condlr,20260522,146478_111610,TB,3,end,True,17989743,4901401,4782669,4748136,34533,153265,13053809,26.393573271169018,0.19195938485613717,0.851957696116059,72.56250964785879,0.980607533815844,0.9619528948320621,0.9927795546796151,0.9687303691332335,0.9973615451063244,0.0026384548936756085,0.007045536572094387,12.695304870605469,False,nan,nan,nan
nnunet_2d_condlr,20260522,146478_111610,TB,4,left_kidney,True,17989743,61974,58811,57739,1072,4235,17926697,0.32095511314419556,0.005958951164560828,0.02354119233387603,99.64954474335737,0.956062424969988,0.9158233670653174,0.9817721174610192,0.9316648917287895,0.999940204495049,5.979550495100645e-05,0.017297576403007713,2.1836601342771385,False,nan,nan,nan
nnunet_2d_condlr,20260522,146478_111610,TB,5,right_kidney,True,17989743,56417,53870,52701,1169,3716,17932157,0.2929502661600002,0.006498147305383962,0.020656215044317198,99.6798953714903,0.9557064749245151,0.9151703539054631,0.9782996101726378,0.9341333286066257,0.9999348140997381,6.51859002618923e-05,0.020720704752113725,2.1836601342771385,False,nan,nan,nan
nnunet_2d_condlr,20260522,146478_111610,TB,6,testis,True,17989743,179701,180159,170304,9855,9397,17800187,0.9466727790385888,0.054781216163010224,0.05223532098262882,98.94631068381578,0.9465014172178069,0.8984363459874655,0.9452983198174946,0.9477075809260939,0.9994466604851353,0.0005533395148647038,0.054841097155831076,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,146478_111610,TB,7,thoracic_cavity,True,17989743,1089304,1064600,1053923,10677,35381,16889762,5.85846612705918,0.05935048655225369,0.19667318204601367,93.88551020434255,0.9786165028710657,0.9581283676718052,0.9899708810820965,0.9675196272115039,0.9993682412628453,0.0006317587371546976,0.009801671526038645,2.7621358640099514,False,nan,nan,nan
nnunet_2d_condlr,20260522,146478_111610,TB,8,abdominal_and_pelvic_cavity,True,17989743,3058639,3033055,2989850,43205,68789,14887899,16.619748264330404,0.2401646315903457,0.38237900341322273,82.75770810066602,0.9816152945305526,0.963894380246073,0.9857552863367133,0.9775099317049184,0.9971063760589973,0.002893623941002621,0.014125563690255699,3.90625,False,nan,nan,nan
nnunet_2d_condlr,20260522,146478_111610,TB,9,head,False,17989743,0,0,0,0,0,17989743,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
nnunet_2d_condlr,20260522,136518_122095,TB,1,front,True,20851247,5192259,5250998,5178857,72141,13402,15586847,24.837157221340288,0.3459793076164701,0.0642743333288412,74.7525891377144,0.9918087814941259,0.983750664843097,0.986261468772222,0.9974188498686217,0.9953929972996978,0.004607002700302216,0.013893952516621379,5.0,False,nan,nan,nan
