network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
swinunetr_condlr,20260522,146478_111610,TB,1,front,True,17995280,4018205,4147115,4006160,140955,12045,13836120,22.262282109530943,0.783288729044505,0.06693421830613361,76.88749494311841,0.9812622163001572,0.9632137258484886,0.9660113114779793,0.9970023928594982,0.9899152719721401,0.010084728027859906,0.035079096263132416,15.0,False,nan,nan,nan
swinunetr_condlr,20260522,146478_111610,TB,2,middle,True,17995280,4580889,4602360,4423594,178766,157295,13235625,24.581968160539873,0.9934049372946684,0.8740903170164621,73.55053658514899,0.9634049996901968,0.9293938321159831,0.9611577538480258,0.9656627785567387,0.9866735657250486,0.013326434274951431,0.03902430292460699,14.4140625,False,nan,nan,nan
swinunetr_condlr,20260522,146478_111610,TB,3,end,True,17995280,4901401,4829576,4764150,65426,137251,13028453,26.474442187062387,0.36357311472786197,0.7627055539008006,72.39927914430895,0.9791719783121469,0.9591938676342059,0.9864530550922068,0.9719975982377284,0.9950033141439599,0.0049966858560400625,0.013348428337122386,9.727182330268704,False,nan,nan,nan
swinunetr_condlr,20260522,146478_111610,TB,4,left_kidney,True,17995280,61974,59826,57922,1904,4052,17931402,0.3218732912185862,0.010580552233696836,0.022517015572972466,99.64502914097474,0.9511001642036124,0.9067597607940135,0.9681743723464714,0.9346177429244522,0.9998938288344603,0.00010617116553969469,0.030722561073998775,2.9296875,False,nan,nan,nan
swinunetr_condlr,20260522,146478_111610,TB,5,right_kidney,True,17995280,56417,54112,52735,1377,3682,17937486,0.2930490661995812,0.007652006526155748,0.020460920863693145,99.67883800641057,0.9542292068145012,0.9124649617607364,0.9745527794204613,0.9347359838346597,0.999923239282222,7.676071777793274e-05,0.02440753673538118,2.1836601342771385,False,nan,nan,nan
swinunetr_condlr,20260522,146478_111610,TB,6,testis,True,17995280,179701,165299,158631,6668,21070,17808911,0.8815144860207788,0.03705416086885006,0.11708625817436573,98.96434509493601,0.9196,0.8511662347278786,0.9596609779853478,0.8827496786328402,0.9996257208368025,0.0003742791631975587,0.037106081769161,7.702743722985643,False,nan,nan,nan
swinunetr_condlr,20260522,146478_111610,TB,7,thoracic_cavity,True,17995280,1089304,1069748,1054893,14855,34411,16891121,5.8620538274480865,0.08254942407120089,0.19122236497570475,93.864174383505,0.9771816519472435,0.9553814260446186,0.9861135519767272,0.9684101040664498,0.999121316627919,0.000878683372080973,0.01363714812393969,4.026470337517247,False,nan,nan,nan
swinunetr_condlr,20260522,146478_111610,TB,8,abdominal_and_pelvic_cavity,True,17995280,3058639,3041317,2988724,52593,69915,14884048,16.608377307827386,0.29225997039223617,0.3885185448628752,82.7108441769175,0.9799165764474367,0.960623958611894,0.9827071627193088,0.9771417941116948,0.9964789272233295,0.003521072776670471,0.017194902700187895,4.8828125,False,nan,nan,nan
swinunetr_condlr,20260522,146478_111610,TB,9,head,False,17995280,0,57,0,57,0,17995223,0.0,0.00031674972548357123,0.0,99.99968325027451,nan,nan,nan,nan,nan,nan,nan,nan,False,57.0,3.1674972548357125e-06,1.0
swinunetr_condlr,20260522,133140_114338,TB,1,front,True,19429933,4962314,4949450,4900693,48757,61621,14418862,25.222387539884984,0.2509375611331238,0.3171446859852785,74.20953021299663,0.9888639398597464,0.9779731718029938,0.9901490064552627,0.9875822045924543,0.9966299223113354,0.0033700776886645962,0.009825456430205748,6.9053369626271,False,nan,nan,nan
