network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
swinunetr_condlr,20260520,156052000030695,HZAU,1,front,True,11025246,2620359,2763256,2598521,164735,21838,8240152,23.56882558448129,1.4941616722202842,0.19807267792482816,74.7389400653736,0.9653442900355987,0.9330101605188191,0.9403837357088883,0.9916660274412781,0.980400093421839,0.019599906578161016,0.06286733993319236,20.0,False,nan,nan,nan
swinunetr_condlr,20260520,156052000030695,HZAU,2,middle,True,11025246,2789397,2765403,2727830,37573,61567,8198276,24.741670163187287,0.34079058190629036,0.5584183790547622,74.35912087585166,0.9821523727226903,0.9649306501307053,0.9864131918566661,0.9779282045546045,0.9954378716754034,0.004562128324596529,0.01346993633391016,5.303774871202507,False,nan,nan,nan
swinunetr_condlr,20260520,156052000030695,HZAU,3,end,True,11025246,2617951,2642991,2603055,39936,14896,8367359,23.609949383442327,0.36222321025762144,0.13510809645426505,75.89271930984577,0.9895775319324942,0.9793700785624069,0.9848898463899423,0.9943100539314907,0.9952498395738463,0.004750160426153715,0.015254678181524406,5.0,False,nan,nan,nan
swinunetr_condlr,20260520,156052000030695,HZAU,4,left_kidney,True,11025246,21046,21304,20583,721,463,11003479,0.1866897119574475,0.006539536623491213,0.004199452783185065,99.80257129863588,0.9720425029515939,0.9456057334497174,0.9661565903116786,0.9780005701796066,0.9999344795623489,6.552043765107868e-05,0.03425829136177896,3.753002166748047,False,nan,nan,nan
swinunetr_condlr,20260520,156052000030695,HZAU,5,right_kidney,True,11025246,18585,18514,18100,414,485,11006247,0.16416867251760187,0.0037550182553749817,0.004398994816079387,99.82767731441095,0.9757675409040675,0.9526817200905311,0.9776385438046884,0.9739036857680925,0.9999623864131002,3.761358689978732e-05,0.022276029055690073,1.2510004043579102,False,nan,nan,nan
swinunetr_condlr,20260520,156052000030695,HZAU,6,testis,False,11025246,0,0,0,0,0,11025246,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
swinunetr_condlr,20260520,156052000030695,HZAU,7,thoracic_cavity,True,11025246,484682,487476,481490,5986,3192,10534578,4.367158791740339,0.05429357313206435,0.028951734954485372,95.54959590017312,0.9905591477928485,0.981294887785631,0.9877204211079109,0.9934142386141841,0.9994320986998418,0.000567901300158132,0.01235036580685893,1.251007080078125,False,nan,nan,nan
swinunetr_condlr,20260520,156052000030695,HZAU,8,abdominal_and_pelvic_cavity,True,11025246,1433744,1428844,1419675,9169,14069,9582333,12.876583434056709,0.08316367725491114,0.1276071300359194,86.91264575865246,0.9918821709585871,0.9838950789132817,0.9935829243780286,0.990187230077336,0.999044049618089,0.0009559503819109874,0.0063951444609358435,2.5019989013671875,False,nan,nan,nan
swinunetr_condlr,20260520,156052000030695,HZAU,9,head,True,11025246,1021821,886303,882182,4121,139639,9999304,8.001472257399064,0.037377850798068366,1.2665386332422879,90.69461125856057,0.9246589844265887,0.8598751196461398,0.995350348582821,0.8633429925593622,0.9995880410959247,0.0004119589040753542,0.0040329959944060655,20.99261797286541,False,nan,nan,nan
swinunetr_condlr,20260520,146478_111610,TB,1,front,True,17994302,4018205,4109407,4009082,100325,9123,13875772,22.279730550259742,0.5575376027366885,0.05069938250452838,77.11203246449904,0.9865338059936917,0.9734254697671256,0.9755865018967457,0.9977295832343048,0.9928216726028734,0.00717832739712668,0.024967616137056222,10.0,False,nan,nan,nan
swinunetr_condlr,20260520,146478_111610,TB,2,middle,True,17994302,4580889,4626752,4463121,163631,117768,13249782,24.802968184039592,0.9093489705796869,0.65447384399795,73.63320900138277,0.9694385347995214,0.940689679883318,0.9646337214529761,0.9742914530345529,0.9878009422359544,0.012199057764045586,0.03572035908313866,10.0,False,nan,nan,nan
swinunetr_condlr,20260520,146478_111610,TB,3,end,True,17994302,4901401,4836595,4774776,61819,126625,13031082,26.53493311382681,0.3435476408031831,0.7036949807778039,72.4178242645922,0.98064858519145,0.9620319067057274,0.9872184873862707,0.974165549809126,0.9952784337099929,0.004721566290007081,0.01261251629891127,9.275513799784894,False,nan,nan,nan
swinunetr_condlr,20260520,146478_111610,TB,4,left_kidney,True,17994302,61974,59888,58130,1758,3844,17930570,0.3230467066741461,0.009769759338261633,0.0213623179159714,99.64582121607162,0.9540299683248264,0.9121006715621666,0.9706452043815121,0.9379739890922,0.9999019647644187,9.80352355812363e-05,0.028366734437021975,2.7621358640099514,False,nan,nan,nan
