network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
swinunetr,20260520,156052000030695,HZAU,1,front,True,11024966,2620359,2780180,2601508,178672,18851,8225935,23.59651721374923,1.6206127075584633,0.1709846542837411,74.61188542440857,0.9634253173618411,0.9294316497387846,0.9357336575329654,0.9928059475819916,0.978741183258182,0.02125881674181791,0.06818607679329436,20.16283602499499,False,nan,nan,nan
swinunetr,20260520,156052000030695,HZAU,2,middle,True,11024966,2789397,2759885,2725321,34564,64076,8201005,24.719541085206068,0.3135066357574255,0.5811900009487557,74.38576227808775,0.982224727451227,0.965070339144202,0.9874762897729434,0.9770287269972686,0.9958030829442386,0.004196917055761418,0.01239120856586567,5.303772171892164,False,nan,nan,nan
swinunetr,20260520,156052000030695,HZAU,3,end,True,11024966,2617951,2642404,2605175,37229,12776,8369786,23.629778087297503,0.3376790459036336,0.11588244353769436,75.91666042326118,0.990493987573082,0.9811670018605142,0.9859109356479933,0.9951198475448929,0.9955716743695592,0.0044283256304407685,0.014220663411958436,5.0,False,nan,nan,nan
swinunetr,20260520,156052000030695,HZAU,4,left_kidney,True,11024966,21046,20868,20245,623,801,11003297,0.18362868420637307,0.005650811077331214,0.007265328527997275,99.8034551761883,0.9660256716133034,0.9342840001845955,0.9701456775924862,0.9619405112610472,0.9999433838123142,5.661618768584286e-05,0.029601824574741042,3.5383621280554696,False,nan,nan,nan
swinunetr,20260520,156052000030695,HZAU,5,right_kidney,True,11024966,18585,18402,17971,431,614,11005950,0.1630027702579763,0.00390930910807344,0.005569178172522255,99.82751874246144,0.9717468299672858,0.9450462768195204,0.9765786327573089,0.9669626042507399,0.9999608408976575,3.9159102342541115e-05,0.023190745224643528,1.2510013580322266,False,nan,nan,nan
swinunetr,20260520,156052000030695,HZAU,6,testis,False,11024966,0,0,0,0,0,11024966,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
swinunetr,20260520,156052000030695,HZAU,7,thoracic_cavity,True,11024966,484682,486851,481767,5084,2915,10535200,4.36978218345526,0.046113520894304795,0.026439990835345886,95.55766430481509,0.9917666203824266,0.9836677107026621,0.9895573799786793,0.9939857473559983,0.9995176600554596,0.0004823399445403938,0.010489351781167859,1.2510013580322266,False,nan,nan,nan
swinunetr,20260520,156052000030695,HZAU,8,abdominal_and_pelvic_cavity,True,11024966,1433744,1429075,1420063,9012,13681,9582210,12.880429744635947,0.08174174868203675,0.12409108563237292,86.91373742104965,0.9920731977816272,0.9842710756357971,0.993693822927418,0.9904578502159381,0.9990603908448787,0.0009396091551212139,0.006285640951243737,1.7691857844828647,False,nan,nan,nan
swinunetr,20260520,156052000030695,HZAU,9,head,True,11024966,1021821,877402,873509,3893,148312,9999252,7.923008560752024,0.03531076649125267,1.3452377086695777,90.69644296408714,0.9198593319478545,0.8516106828999117,0.9955630372394866,0.8548552045808414,0.9996108223963563,0.0003891776036436541,0.0038098649372052444,24.11513165620984,False,nan,nan,nan
swinunetr,20260520,146478_111610,TB,1,front,True,17990046,4018205,4144396,4010409,133987,7796,13837854,22.292377684859726,0.7447840878227883,0.04333507540781163,76.91950315190968,0.9826301689865767,0.9658534576435772,0.9676703191490389,0.9980598301978122,0.990410211510423,0.009589788489577,0.033344988620540764,15.0,False,nan,nan,nan
