network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
swinunetr,20260521,156052000037134,HZAU,8,abdominal_and_pelvic_cavity,True,15435911,2000982,1999472,1983612,15860,17370,13419069,12.850631232584847,0.10274741801763433,0.11252980144806485,86.93409154794945,0.9916934427942429,0.9835237465304669,0.9920679059271648,0.9913192622422391,0.9988194950639486,0.0011805049360513926,0.00792610828083411,2.3260040283203125,False,nan,nan,nan
swinunetr,20260521,156052000037134,HZAU,9,head,True,15435911,1218172,1170105,1165481,4624,52691,14213115,7.550451670782501,0.02995611985583488,0.3413533545250423,92.07823885483663,0.9760015274610105,0.953127913405016,0.9960482178949752,0.9567458454142764,0.9996747724796468,0.00032522752035327136,0.003795851488952299,9.266366582031004,False,nan,nan,nan
swinunetr,20260521,156052000037142,HZAU,1,front,True,15559404,4057373,3936883,3909607,27276,147766,11474755,25.12697144440751,0.17530234448568854,0.949689332573407,73.7480368785334,0.9781040286926013,0.9571463790401574,0.9930716762474272,0.9635808687049477,0.9976285927241894,0.0023714072758106806,0.006722576405965141,15.0,False,nan,nan,nan
swinunetr,20260521,156052000037142,HZAU,2,middle,True,15559404,3759313,3788011,3701515,86496,57798,11713595,23.78956803229738,0.5559081826013388,0.37146667057427135,75.28305711452701,0.9808814355922708,0.9624801959743711,0.9771658530030668,0.9846253823504454,0.9926698870373118,0.007330112962688169,0.023008459258380454,6.039182423740106,False,nan,nan,nan
swinunetr,20260521,156052000037142,HZAU,3,end,True,15559404,3717977,3710721,3674259,36462,43718,11804965,23.61439422743956,0.23434059556522857,0.2809747725555555,75.87029040443966,0.9892067223623844,0.9786439465390169,0.9901738772599719,0.9882414549632771,0.9969208103043662,0.003079189695633812,0.009806946089230783,5.0,False,nan,nan,nan
swinunetr,20260521,156052000037142,HZAU,4,left_kidney,True,15559404,30318,27198,26784,414,3534,15528672,0.17214026964014817,0.002660770296857129,0.022712952244186218,99.80248600781881,0.9313582307531817,0.8715345568137446,0.984778292521509,0.8834355828220859,0.9999733403498442,2.6659650155843042e-05,0.01365525430437364,10.385165024997768,False,nan,nan,nan
swinunetr,20260521,156052000037142,HZAU,5,right_kidney,True,15559404,31953,34588,31344,3244,609,15524207,0.20144730479393683,0.020849127640107552,0.003914031668565196,99.7737895358974,0.9420958506785291,0.8905304429354775,0.9062102463282063,0.9809407567364566,0.9997910796820418,0.00020892031795817614,0.10152411354176447,111.4517521866094,False,nan,nan,nan
swinunetr,20260521,156052000037142,HZAU,6,testis,False,15559404,0,0,0,0,0,15559404,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
swinunetr,20260521,156052000037142,HZAU,7,thoracic_cavity,True,15559404,646859,645295,639928,5367,6931,14907178,4.1128053490994905,0.03449360913824206,0.0445454080374801,95.8081556337248,0.9904825585804788,0.9811445725868028,0.9916828737244207,0.9892851456036014,0.9996401016727863,0.00035989832721376535,0.0082970168151019,1.5966440045163772,False,nan,nan,nan
swinunetr,20260521,156052000037142,HZAU,8,abdominal_and_pelvic_cavity,True,15559404,2201730,2200779,2181673,19106,20057,13338568,14.02157177742798,0.12279390650181715,0.12890596580691652,85.72672835026329,0.9911043907008481,0.982365649692278,0.9913185285755635,0.9908903453193625,0.9985696611550784,0.0014303388449216532,0.008677721609825,2.5245226573021857,False,nan,nan,nan
swinunetr,20260521,156052000037142,HZAU,9,head,True,15559404,1091254,1199490,1086662,112828,4592,14355322,6.9839564548873465,0.7251434566516816,0.029512698558376654,92.2613873899026,0.9487415442319177,0.9024817246665925,0.9059366897598146,0.9957919970969179,0.9922016290956343,0.0077983709043657964,0.10339297725369162,15.0,False,nan,nan,nan
swinunetr,20260521,156052000037184,HZAU,1,front,True,12007194,3000746,3064655,2975566,89089,25180,8917359,24.78152680801193,0.7419635261993768,0.20970761361896878,74.26680205216972,0.9811605201370858,0.9630177663208553,0.9709301699538774,0.9916087532900152,0.9901083090692357,0.009891690930764271,0.029688950680930675,10.0,False,nan,nan,nan
swinunetr,20260521,156052000037184,HZAU,2,middle,True,12007194,2952040,2955687,2890409,65278,61631,8989876,24.072310316631846,0.5436574107156094,0.513283952936881,74.87074831971566,0.9785181339625206,0.9579397995173197,0.9779144408727988,0.9791225728648664,0.9927910668333194,0.007208933166680544,0.022112843999403803,10.0,False,nan,nan,nan
swinunetr,20260521,156052000037184,HZAU,3,end,True,12007194,2904509,2877135,2857561,19574,46948,9083111,23.79874098811096,0.16301893681404664,0.390998929475113,75.64724114559988,0.9884942760225293,0.977250303770447,0.9931967043604141,0.9838361664570501,0.9978496454617511,0.002150354538248879,0.0067391769142392055,7.503332093957528,False,nan,nan,nan
swinunetr,20260521,156052000037184,HZAU,4,left_kidney,True,12007194,20353,20562,19678,884,675,11985957,0.16388508422534026,0.007362252995995568,0.005621629832915167,99.82313103294574,0.9618966149333985,0.9265903847059378,0.9570080731446358,0.9668353559671793,0.9999262524630134,7.374753698660055e-05,0.043433400481501495,1.7691824127268871,False,nan,nan,nan
swinunetr,20260521,156052000037184,HZAU,5,right_kidney,True,12007194,19198,19547,18852,695,346,11987301,0.1570058749779507,0.00578819664277932,0.0028816058106498487,99.83432432256862,0.9731320170344561,0.9476700346855678,0.9644446718166471,0.9819772893009688,0.9999420253393478,5.797466065220576e-05,0.036201687675799565,1.251007080078125,False,nan,nan,nan
swinunetr,20260521,156052000037184,HZAU,6,testis,False,12007194,0,0,0,0,0,12007194,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
swinunetr,20260521,156052000037184,HZAU,7,thoracic_cavity,True,12007194,567004,570289,563785,6504,3219,11433686,4.695393444963078,0.05416752656782259,0.026808928047635443,95.22363010042146,0.9914507519170521,0.9830464439903193,0.9885952560894564,0.9943227913736058,0.999431477973705,0.0005685220262950178,0.011470818548017297,1.251007080078125,False,nan,nan,nan
swinunetr,20260521,156052000037184,HZAU,8,abdominal_and_pelvic_cavity,True,12007194,1527942,1531631,1517823,13808,10119,10465444,12.640946752421922,0.1149977255302113,0.08427447745076827,87.1597810445971,0.9921796276800717,0.9844806226690449,0.9909847737477239,0.9933773664183588,0.9986823487019875,0.0013176512980124918,0.009036992241852112,1.7691857844828647,False,nan,nan,nan
swinunetr,20260521,156052000037184,HZAU,9,head,True,12007194,1002273,952394,949436,2958,52837,11001963,7.907226284509103,0.024635231178908243,0.44004452663961285,91.62809395767238,0.971455496000086,0.944495344851084,0.9968941425502471,0.9472828261361924,0.9997312111554458,0.0002687888445541772,0.0029512917139342277,10.0,False,nan,nan,nan
swinunetr,20260521,156052000037201,HZAU,1,front,True,16569755,4084424,4158027,3997589,160438,86835,12324893,24.12581839622855,0.968258130551719,0.5240572356078892,74.38186623761183,0.9700000643012618,0.9417476940357543,0.9614148729673954,0.9787399643132055,0.9871498801273271,0.01285011987267298,0.03928044688798225,20.0,False,nan,nan,nan
swinunetr,20260521,156052000037201,HZAU,2,middle,True,16569755,3997524,4077322,3949362,127960,48162,12444271,23.834764002243848,0.7722504044266195,0.2906621129883936,75.10232348034114,0.9781888100404639,0.957308766680467,0.9686166557362896,0.9879520423141925,0.9898220132926288,0.01017798670737119,0.03200981407491237,10.0,False,nan,nan,nan
swinunetr,20260521,156052000037201,HZAU,3,end,True,16569755,4052533,4013198,3985708,27490,66825,12489732,24.054115465195473,0.16590468597755367,0.4032950396671526,75.37668480915983,0.9883067015252555,0.9768837087437987,0.9931501012409555,0.9835103131794362,0.9978038258009645,0.0021961741990355367,0.006783411757535349,10.0,False,nan,nan,nan
swinunetr,20260521,156052000037201,HZAU,4,left_kidney,True,16569755,26613,27209,25909,1300,704,16541842,0.1563632051288628,0.007845619926184787,0.004248704944641607,99.83154247000031,0.9627661551038609,0.9282054956471895,0.9522216913521261,0.9735467628602563,0.9999214175880253,7.858241197470226e-05,0.04884830721827678,2.1959991455078125,False,nan,nan,nan
swinunetr,20260521,156052000037201,HZAU,5,right_kidney,True,16569755,31253,30828,30318,510,935,16537992,0.18297192686313105,0.003077897047964801,0.0056428112546021356,99.8083073648343,0.9767239574104799,0.9545068161067909,0.9834565978980148,0.9700828720442838,0.9999691628661411,3.083713385891902e-05,0.01631843343039068,1.552805887268438,False,nan,nan,nan
swinunetr,20260521,156052000037201,HZAU,6,testis,False,16569755,0,0,0,0,0,16569755,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
swinunetr,20260521,156052000037201,HZAU,7,thoracic_cavity,True,16569755,739905,739117,733100,6017,6805,15823833,4.424326129143129,0.03631315007373374,0.0410688027674519,95.49829191801568,0.9913307577574911,0.9828105351497878,0.991859204970255,0.9908028733418479,0.9996198953243398,0.0003801046756602242,0.008132125070110352,1.5527950976752194,False,nan,nan,nan
