network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
nnunet_2d,20260520,146478_111610,TB,1,front,True,17982378,4018205,4029707,4012803,16904,5402,13947269,22.315196577449324,0.09400314018535258,0.03004052078095567,77.56075976158436,0.9972283494153514,0.9944720204584312,0.9958051540719958,0.998655618615775,0.9987894736050607,0.0012105263949393924,0.004206853557745312,0.9765625,False,nan,nan,nan
nnunet_2d,20260520,146478_111610,TB,2,middle,True,17982378,4580889,4691672,4553733,137939,27156,13263550,25.323308185380156,0.7670787478719444,0.15101450987183118,73.75859855687608,0.9821953179925158,0.9650135584513782,0.9705991808464018,0.9940718930321167,0.9897071885071875,0.010292811492812477,0.030111840736590647,5.0,False,nan,nan,nan
nnunet_2d,20260520,146478_111610,TB,3,end,True,17982378,4901401,4842582,4803431,39151,97970,13041826,26.71187870703196,0.21771870216497508,0.5448111478915637,72.52559144291149,0.9859276232316908,0.9722458138280905,0.9919152633863505,0.9800118374317873,0.9970070278389757,0.002992972161024364,0.007987716165235205,5.0,False,nan,nan,nan
nnunet_2d,20260520,146478_111610,TB,4,left_kidney,True,17982378,61974,58378,57535,843,4439,17919561,0.3199521220163429,0.004687922809764092,0.02468527799827142,99.65067467717562,0.9561120712576442,0.9159144817485713,0.9855596286272226,0.9283731887565754,0.9999529586498161,4.70413501838463e-05,0.01360247845870849,2.1836601342771385,False,nan,nan,nan
nnunet_2d,20260520,146478_111610,TB,5,right_kidney,True,17982378,56417,53685,52776,909,3641,17925052,0.2934873240902844,0.0050549487948701784,0.020247600178352382,99.68121012693649,0.9586746834753229,0.9206293828280362,0.983067896060352,0.9354627151390539,0.999949291421531,5.070857846895907e-05,0.016112164773029406,2.183658428292825,False,nan,nan,nan
nnunet_2d,20260520,146478_111610,TB,6,testis,True,17982378,179701,178001,169671,8330,10030,17794347,0.9435403927111308,0.04632312812020746,0.05577682773657633,98.95435965143209,0.9486723585554456,0.9023565263174689,0.9532025100982578,0.9441850629657041,0.9995320928419923,0.0004679071580077536,0.046354778214923675,5.0,False,nan,nan,nan
nnunet_2d,20260520,146478_111610,TB,7,thoracic_cavity,True,17982378,1089304,1068307,1057055,11252,32249,16881822,5.878282616459291,0.06257236946081325,0.17933668172251746,93.87980833235737,0.9798383489887658,0.9604736151545219,0.9894674470915196,0.9703948576338653,0.9993339282122365,0.0006660717877634348,0.010329531517372561,2.7621358640099514,False,nan,nan,nan
nnunet_2d,20260520,146478_111610,TB,8,abdominal_and_pelvic_cavity,True,17982378,3058639,3036217,2994731,41486,63908,14882253,16.65369841519292,0.23070363663804644,0.3553923735781775,82.76020557459086,0.9827077128647502,0.9660033063182936,0.9863362862404104,0.9791057395135548,0.9972201336407719,0.002779866359228073,0.013563549016408933,3.521046167445302,False,nan,nan,nan
nnunet_2d,20260520,146478_111610,TB,9,head,False,17982378,0,0,0,0,0,17982378,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
nnunet_2d,20260520,156052000030695,HZAU,1,front,True,11022287,2620359,2770032,2617087,152945,3272,8248983,23.743593321422317,1.387597691840178,0.029685309409925545,74.83912367732758,0.9710193564808193,0.9436711590218743,0.9447858364091101,0.9987513161364531,0.9817964400551873,0.018203559944812667,0.058367956451768635,20.0,False,nan,nan,nan
nnunet_2d,20260520,156052000030695,HZAU,2,middle,True,11022287,2789397,2743849,2728723,15126,60674,8217764,24.756413981962183,0.13723104832962524,0.5504665229638822,74.5558884467443,0.9863009886059647,0.9729722309283967,0.9944873059705545,0.9782483454309301,0.9981627350784475,0.001837264921552456,0.005422677374357253,10.0,False,nan,nan,nan
nnunet_2d,20260520,156052000030695,HZAU,3,end,True,11022287,2617951,2669467,2609079,60388,8872,8343948,23.670940522597533,0.5478717801487115,0.080491462434248,75.7006962348195,0.9869009788898854,0.9741406894347578,0.9773782556592758,0.9966110901235355,0.992814661384314,0.007185338615685998,0.02306689468213882,10.0,False,nan,nan,nan
nnunet_2d,20260520,156052000030695,HZAU,4,left_kidney,True,11022287,21046,20387,19581,806,1465,11000435,0.17764915756593888,0.0073124570245721235,0.013291252532255785,99.80174713287722,0.9451886177684454,0.8960735859417902,0.9604650022072889,0.9303905730305047,0.9999267355382906,7.326446170936533e-05,0.03829706357502613,11.259002685546875,False,nan,nan,nan
nnunet_2d,20260520,156052000030695,HZAU,5,right_kidney,True,11022287,18585,19246,17983,1263,602,11002439,0.16315125889935544,0.011458602012449868,0.005461661450114663,99.81992847763807,0.9507018053976897,0.9060358726320032,0.9343759742284111,0.9676082862523541,0.9998852204467188,0.00011477955328125025,0.06795803066989507,113.95074706382188,False,nan,nan,nan
nnunet_2d,20260520,156052000030695,HZAU,6,testis,False,11022287,0,0,0,0,0,11022287,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
nnunet_2d,20260520,156052000030695,HZAU,7,thoracic_cavity,True,11022287,484682,484309,481699,2610,2983,10534995,4.370227340296982,0.02367929632026457,0.027063349012777474,95.57903001436998,0.9942280165656854,0.9885222823276393,0.9946108785919733,0.9938454491811126,0.999752315635289,0.0002476843647109566,0.005384974065469731,1.2509994506835938,False,nan,nan,nan
