method,fold,cohort,source,case_id,class_id,class_name,label_path,pred_path,is_evaluable,evaluability_reason,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
segformer3d_seed20260520,0,v1_comparison,TB,136032_122089,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136032_122089.nii.gz,True,evaluable,22507640,5854324,5912038,5636324,275714,218000,16377602,25.041825797817985,1.2249796069245822,0.9685600089569588,72.76463458630047,0.958040216678698,0.9194598793677952,0.9533639668757204,0.962762566608886,0.9834438978999738,0.0165561021000262,0.0470957876605394,15.0,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136032_122089,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136032_122089.nii.gz,True,evaluable,22507640,5843999,5716027,5619304,96723,224695,16566918,24.966207030146208,0.4297340814052473,0.9983054642779076,73.60575342417064,0.9721957372760234,0.9458958018907466,0.9830786313640576,0.9615511570073848,0.9941955662630994,0.0058044337369005,0.0165508241873415,10.42031999737322,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136032_122089,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136032_122089.nii.gz,True,evaluable,22507640,63016,64619,59532,5087,3484,22439537,0.264496855290026,0.022601214520936,0.0154791884000277,99.697422741789,0.9328475731578328,0.874146513369455,0.921277023785574,0.9447124539799416,0.9997733532983222,0.0002266467016778,0.0807255300241208,5.258946819296308,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136032_122089,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136032_122089.nii.gz,True,evaluable,22507640,70024,67412,64848,2564,5176,22435052,0.2881155021139488,0.0113916874447965,0.0229966358089964,99.67749617463228,0.9436828778485986,0.8933708050917507,0.9619652287426572,0.9260824860047984,0.9998857276102772,0.0001142723897226,0.0366160173654746,4.882810974121228,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136032_122089,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136032_122089.nii.gz,True,evaluable,22507640,318368,323298,302018,21280,16350,22167992,1.3418465907576271,0.094545674268826,0.0726420006717718,98.49096573430177,0.9413557832267878,0.8892088279630677,0.934178374131606,0.9486443361141824,0.99904097800054,0.0009590219994599,0.0668408885315107,7.812492370605469,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136032_122089,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136032_122089.nii.gz,True,evaluable,22507640,1132754,1110211,1080631,29580,52123,21345306,4.801174179078748,0.1314220415823249,0.2315791437929521,94.83582463554598,0.963573662540432,0.929707812040257,0.973356416032628,0.953985596166511,0.9986161329702532,0.0013838670297469,0.0261133485293364,7.7027446660670895,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136032_122089,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136032_122089.nii.gz,True,evaluable,22507640,3551021,3525860,3441403,84457,109618,18872162,15.2899326628647,0.3752370306260452,0.4870257388157976,83.84780456769346,0.9725761956432502,0.9466163734177458,0.9760464113719772,0.969130568363296,0.9955447224001284,0.0044552775998715,0.0237838638521146,5.876797015727402,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136032_122089,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136032_122089.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136032_122089.nii.gz,False,absent_or_out_of_fov_for_fp,22507640,0,12373,0,12373,0,22495267,0.0,0.0549724449120387,0.0,99.94502755508796,,,,,,,,,False,12373.0,0.0005497244491203,1.0
segformer3d_seed20260520,0,v1_comparison,TB,136514_122984,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136514_122984.nii.gz,True,evaluable,23232255,5846578,5795313,5750158,45155,96420,17340522,24.750752778841317,0.1943633969238027,0.4150264363059031,74.63985738792897,0.9878391749244172,0.975970567573242,0.9922083587202278,0.983508301779263,0.997402747100386,0.0025972528996138,0.0077233212316674,10.0,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136514_122984,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136514_122984.nii.gz,True,evaluable,23232255,6070395,5994055,5853659,140396,216736,17021464,25.196258391619757,0.604314992238162,0.9329098703505104,73.26651674579158,0.9703979874755998,0.9424981455663216,0.9765774588321262,0.9642962278401982,0.9918193016374682,0.0081806983625318,0.023127984258026,10.0,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136514_122984,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136514_122984.nii.gz,True,evaluable,23232255,6358650,6543304,6307634,235670,51016,16637935,27.150330434992213,1.0144086314479588,0.2195912536256166,71.61566967993421,0.9777796448506948,0.9565253126933482,0.9639830275347132,0.9919769133385232,0.9860332157828752,0.0139667842171249,0.0370628985712376,7.2564836646809345,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136514_122984,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136514_122984.nii.gz,True,evaluable,23232255,61888,67077,60345,6732,1543,23163635,0.2597466324297835,0.0289769546692733,0.0066416282018254,99.70463478469912,0.9358353041522892,0.8794083357621685,0.8996377297732456,0.9750678645294726,0.9997094564794766,0.0002905435205234,0.108777145811789,5.0,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136514_122984,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136514_122984.nii.gz,True,evaluable,23232255,60776,66518,60340,6178,436,23165301,0.2597251106274444,0.0265923389701085,0.0018767011639636,99.71180584923847,0.9480415416280422,0.9012157600740808,0.90712288403139,0.9928261155719365,0.99973337912526,0.00026662087474,0.1016519678820587,4.882808685302734,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136514_122984,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136514_122984.nii.gz,True,evaluable,23232255,187825,200670,176195,24475,11630,23019955,0.7584067926251671,0.1053492224495642,0.0500597122405896,99.08618427268468,0.9070644409837963,0.829934055581724,0.8780335874819355,0.9380806601890056,0.998937921224348,0.001062078775652,0.130307467057101,7.997313692946479,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136514_122984,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136514_122984.nii.gz,True,evaluable,23232255,1129037,1131203,1099691,31512,29346,22071706,4.733466467202603,0.1356390070615185,0.1263157622882497,95.00457876344764,0.9730745407567338,0.947561024997652,0.9721429310212224,0.97400793773809,0.9985743252407862,0.0014256747592137,0.0279105113472809,5.0,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136514_122984,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136514_122984.nii.gz,True,evaluable,23232255,3427716,3382351,3308821,73530,118895,19731009,14.242358307447986,0.3164996251978123,0.5117669378198544,84.92937512953435,0.9717440371732026,0.9450409939775726,0.9782606831756964,0.9653136374192028,0.9962872147642516,0.0037127852357482,0.0214516021747426,6.98869500766461,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136514_122984,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136514_122984.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136514_122984.nii.gz,False,absent_or_out_of_fov_for_fp,23232255,0,5629,0,5629,0,23226626,0.0,0.0242292450732828,0.0,99.97577075492671,,,,,,,,,False,5629.0,0.0002422924507328,1.0
segformer3d_seed20260520,0,v1_comparison,TB,136518_122095,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136518_122095.nii.gz,True,evaluable,20903302,5192259,5197482,5137164,60318,55095,15650725,24.57584930840113,0.28855728152423,0.2635707985274288,74.87202261154721,0.9888916383959908,0.9780273568574054,0.9883947650035152,0.98938901160362,0.9961607895796606,0.0038392104203393,0.0116169089407905,5.0,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136518_122095,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136518_122095.nii.gz,True,evaluable,20903302,5456204,5387633,5249566,138067,206638,15309031,25.11357296564916,0.6605033023012346,0.9885423843563088,73.2373813476933,0.9682118976889822,0.9383824988099432,0.9743733472565782,0.9621278823152508,0.991061945745408,0.008938054254592,0.0253045890512891,9.275513799784894,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136518_122095,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136518_122095.nii.gz,True,evaluable,20903302,5487632,5557102,5391050,166052,96582,15249618,25.79042296762492,0.7943816723310029,0.4620418343475112,72.95315352569656,0.9762208849936992,0.9535463955891416,0.9701189576869382,0.9824000588960776,0.9892283630876894,0.0107716369123106,0.0302593176801942,9.959022487485909,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136518_122095,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136518_122095.nii.gz,True,evaluable,20903302,68266,49352,43796,5556,24470,20829480,0.2095171375316684,0.026579532745592,0.1170628449036425,99.6468404848191,0.7447159448383751,0.5932648803879602,0.8874209758469768,0.6415492338792371,0.9997333337940956,0.0002666662059043,0.081387513549937,20.50617076115361,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136518_122095,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136518_122095.nii.gz,True,evaluable,20903302,62637,87937,59549,28388,3088,20812277,0.2848784369091543,0.135806295101128,0.0147727856584572,99.56454248233126,0.790959926680569,0.6542048887668223,0.6771779796900054,0.9507000654565192,0.9986378553659396,0.0013621446340603,0.4532145536982933,139.457463486645,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136518_122095,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136518_122095.nii.gz,True,evaluable,20903302,296952,301441,281285,20156,15667,20586194,1.3456486444103424,0.0964249571670542,0.0749498811240444,98.48297651729855,0.9401346606661508,0.8870321783114901,0.9331345105675738,0.9472406314825292,0.9990218549136552,0.0009781450863447,0.0678762897707373,6.115371298071872,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136518_122095,7,thoracic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136518_122095.nii.gz,True,evaluable,20903302,1010280,1011797,982353,29444,27927,19863578,4.699511110732649,0.1408581285387351,0.1336009019053544,95.02602985882326,0.9716276877685668,0.9448209332476696,0.9708993009467314,0.9723571683097756,0.9985198830021904,0.0014801169978095,0.0291443956130973,5.0,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136518_122095,8,abdominal_and_pelvic_cavity,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136518_122095.nii.gz,True,evaluable,20903302,3248796,3259864,3165969,93895,82827,17560611,15.14578414453372,0.4491874058940544,0.3962388334627706,84.00878961610945,0.9728481745858596,0.9471318168505556,0.9711966511486368,0.9745053244340364,0.9946815277640734,0.0053184722359266,0.028901476116075,6.253039098012833,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,136518_122095,9,head,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/136518_122095.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/136518_122095.nii.gz,False,absent_or_out_of_fov_for_fp,20903302,0,15,0,15,0,20903287,0.0,7.17589976932831e-05,0.0,99.99992824100232,,,,,,,,,False,15.0,7.17589976932831e-07,1.0
segformer3d_seed20260520,0,v1_comparison,TB,146478_111610,1,front,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/146478_111610.nii.gz,True,evaluable,18041231,4018205,4166389,3998795,167594,19410,13855432,22.16475693925764,0.928949914781314,0.1075868935994445,76.7987062523616,0.977151707219686,0.9553241806403032,0.9597747593899656,0.9951694848819312,0.9880486565453134,0.0119513434546865,0.0417086734001874,15.0,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,146478_111610,2,middle,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/146478_111610.nii.gz,True,evaluable,18041231,4580889,4591827,4383821,208006,197068,13252336,24.29890177671357,1.1529479335417856,1.0923201415690535,73.45583014817558,0.9558392519729162,0.915413889843064,0.9547008195212928,0.9569804027122246,0.9845467522296238,0.0154532477703761,0.0454073434217681,15.0,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,146478_111610,3,end,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/146478_111610.nii.gz,True,evaluable,18041231,4901401,4830687,4752687,78000,148714,13061830,26.343474012388626,0.4323430036453721,0.8243007364630496,72.39988224750296,0.9767044852039972,0.9544696239567771,0.9838532283296352,0.9696588791653652,0.9940638501411356,0.0059361498588642,0.0159138172942797,8.241076643150533,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,146478_111610,4,left_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/146478_111610.nii.gz,True,evaluable,18041231,61974,60769,57845,2924,4129,17976333,0.3206266800752121,0.0162073197776803,0.0228864648980992,99.640279535249,0.9425384746991682,0.8913217664642978,0.9518833615823856,0.9333752864104302,0.9998373681404076,0.0001626318595924,0.0471810759350695,3.906248092651367,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,146478_111610,5,right_kidney,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/146478_111610.nii.gz,True,evaluable,18041231,56417,54419,52617,1802,3800,17983012,0.29164861311293,0.0099882319560123,0.0210628642801591,99.67730029065088,0.9494568551734094,0.9037771174358886,0.9668865653540124,0.932644415690306,0.9998998043571647,0.0001001956428351,0.0319407270858074,2.762135864009952,False,,,
segformer3d_seed20260520,0,v1_comparison,TB,146478_111610,6,testis,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/nnUNet_raw_data/Task601_Article622_Carcass9Class/labelsTs/146478_111610.nii.gz,/home/share/hzau/home/liuyangfan/swine-CT-article/data/nnunetv1/v1_comparison_predictions/segformer3d__seed20260520/146478_111610.nii.gz,True,evaluable,18041231,179701,180882,167040,13842,12661,17847688,0.9258791708836276,0.0767242545699902,0.0701781380660776,98.9272184364803,0.9264995853936542,0.8630640219486109,0.923474972634093,0.9295440759928992,0.9992250383925676,0.0007749616074322,0.0770279519869115,5.712211959831309,False,,,
